,id_str,ra,dec,est_petro_th50
55874,34687_1159,316.0698353207354,-63.8271175213058,3.1615290031527463
55910,30335_1284,321.5374827701023,-65.49765690303458,1.7694992079313256
55911,30940_1731,321.2667362585227,-65.23614717399217,1.7604681599248895
55916,29735_1501,322.44588415392883,-65.75212017083233,3.4214182661218664
55931,50154_2993,309.0618383159078,-58.20862328235349,3.143211556190604
55960,47890_2226,309.8273075042902,-58.97491061793521,2.098095718427372
55964,46406_4358,310.41619722681486,-59.38551190511361,2.8430978907886915
55965,48640_2178,310.0929761873685,-58.72300347153706,1.693163222674957
55998,40696_4147,314.4085538790187,-61.46539994079881,2.3555791007038795
56022,48651_45,315.7160831561254,-58.87277802469666,1.548008487303412
56036,399157_440,25.964161531253023,11.910502781726366,9.323872093274225
56072,55636_3453,313.4302511697449,-56.38257415332626,2.8998223274409636
56078,51703_1980,315.07111441126517,-57.72289301806886,4.356205892210757
56090,60536_157,314.911322457402,-55.113330218734475,2.026541160850208
56107,57255_1110,317.16039345707134,-56.05650330029258,3.130212593280115
56124,49411_1225,317.71553483867984,-58.53696449171499,1.787366840891609
56148,411696_2925,0.0433066037442719,14.298329437852232,2.063187627412188
56216,37307_4060,317.53490449859186,-62.72096338614878,1.5206590802662299
56217,40011_3931,316.592440392654,-61.71626619339898,1.7294270944186487
56236,35339_5644,319.425886708346,-63.4153414230646,1.5766638497521177
56243,35341_333,320.4744747340181,-63.6121701956152,3.2221570100304535
56249,37312_1810,319.92857849760856,-62.793209098083146,2.5524698717309904
56298,40712_6727,322.94867498904773,-61.37909077078336,1.5386999486268997
56313,32795_3893,322.650078060774,-64.49910172346209,1.5156418185618206
56332,31556_1802,323.8135050751672,-65.05094403683641,2.2343685968541918
56347,31561_2234,327.0339865532714,-65.03044865123614,2.026541160850208
56359,35999_1453,324.11162779628773,-63.31641779664106,2.647594358058734
56430,44970_405,323.2217202262391,-60.10711510563951,2.618575556339566
56450,43531_1719,324.3679649202168,-60.562500380122344,2.6536364952591716
56461,47914_2090,321.6897191973512,-58.96656637680068,2.1688138505233967
56484,44977_841,326.9140115120459,-60.08647308723911,2.863560395247683
56506,41413_3919,325.44666035896313,-61.19150756687696,2.1821764895381093
56536,37997_1924,329.34886613759926,-62.5533701707617,2.3371956657305075
56575,41424_4731,331.0606963743691,-61.168347273737524,2.2465441038543115
56581,42833_5341,331.021987236305,-60.653974867543845,1.6942105262008178
56583,43543_2419,330.54674154920775,-60.50868987763715,2.7034870900320898
56589,41426_5053,332.467493938551,-61.146258901799804,2.8667948257693596
56614,417283_3210,1.9033786502705095,15.326988965928766,2.2677124799826687
56637,34073_1103,330.5462506941177,-64.08155385112184,1.595204582332791
56663,31576_3458,335.314069281465,-64.95316088143024,1.9272451897346754
56677,30972_1037,340.38901018615854,-65.28728021635928,2.026541160850208
56701,34081_86,334.82977748655395,-64.11852096212806,4.663969507037181
56748,39359_848,334.4969983513292,-62.08671860276122,2.78489947935072
56753,40733_1143,333.6491723217843,-61.573270334700354,2.366216341736282
56761,40047_673,335.44203696414513,-61.84418700427071,2.3989381496771185
56794,40739_1669,336.96021807390804,-61.54962473993714,2.109370990559523
56809,32200_4644,339.531102946754,-64.6952477891261,1.9006591134848045
56811,34726_296,338.03198172444775,-63.86001071722805,9.891620661193475
56812,34726_238,338.0515983607459,-63.8601361348112,7.718920687785436
56824,32828_3482,341.6194025254572,-64.47749249398468,2.104584483675004
56832,31591_3752,344.2421612089776,-64.93424606968571,2.899510307943603
56841,32832_1343,344.3917080432461,-64.57201847588681,1.8420118664012894
56850,36685_4023,339.86790589721323,-62.991126903698515,2.6933969731440355
56856,421450_347,1.2095971465284843,15.893070018422694,2.4583572154507967
56867,420064_4273,1.5682691658544234,15.862590648764515,2.503403233418489
56879,36029_3403,340.95221719767136,-63.25176817128096,3.310072874611008
56893,38690_2462,340.0633482571763,-62.28617656899749,1.6565975830970856
56976,35388_2265,346.6824976482079,-63.54855989813005,2.026541160850208
57005,36698_1168,347.0862355930486,-63.081266651299735,1.6371343336580828
57013,33470_4258,348.90765510698753,-64.20161627111818,4.477202320886216
57022,32844_4478,351.03440638163556,-64.44302869728973,3.50375404506855
57031,33474_6914,351.09903933768,-64.12583989800451,3.2250596678886345
57102,32235_5817,359.68190028997503,-64.63881743050781,2.3173827150884705
57152,89657_5181,306.54023512641936,-46.90964888731234,2.5478071217604996
57154,100784_196,305.16799495415586,-44.36477758418181,2.1619709744705236
57181,97698_4330,305.9215557451577,-44.93640357862775,7.36796423138897
57207,94654_4373,307.86434657949826,-45.709214240835735,1.2519735614293948
57247,112447_3397,305.98577053932763,-41.45624969334942,2.024481746261356
57272,117915_26,306.10251968677545,-40.36626984075872,6.955859055900196
57273,117915_4,306.11096546946277,-40.37271852162499,9.10978976394347
57276,117916_759,306.4386287000964,-40.328264565983936,2.381294878411555
57300,112452_133,307.7033918175491,-41.61813774881759,2.026541160850208
57339,107083_4271,306.31614186866454,-42.64288644098333,1.8147191511522716
57348,100791_5616,307.72047694650337,-44.179043745591386,2.2261546397130267
57352,102877_551,308.6613648638477,-43.84031123037041,8.833330328459137
57361,428363_3422,1.9957327621905494,17.316138223452608,2.9905953692712703
57363,426987_3239,2.458831240775814,17.106172324688316,2.6395560608186908
57390,98731_2868,308.4240765980479,-44.77661652789356,1.781491460179629
57455,104986_2004,312.15353667612226,-43.28338819958803,6.210744062067536
57457,100806_4819,312.86627466604824,-44.18895221294137,6.495761523039657
57458,100806_4837,312.8700171795883,-44.18637024468147,3.3009726199309974
57459,100806_4818,312.87308606423517,-44.18325828213101,10.51762082021467
57481,107104_1782,313.36582742185306,-42.80886313517882,4.383234234381193
57499,86714_84,305.41955006707957,-47.870216629754744,3.167170014451744
57524,87694_3561,307.13258541817015,-47.48527233955489,5.268256284969101
57568,418687_2590,5.127685446440214,15.525897807280561,4.173122399485633
57579,81917_3301,308.9045014514803,-48.96604135224139,4.215599736837859
57583,82869_4517,309.1796204903634,-48.652834637967835,3.464683066549499
57599,89661_1693,307.90155446676465,-47.05542581109114,2.4968320222007034
57634,92649_606,310.3103992659135,-46.349291013138206,2.423071400504992
57639,88687_4986,311.98568146827745,-47.15420907431334,1.2397359982410001
57643,84790_4797,309.96968394749706,-48.16316211069145,2.026541160850208
57649,82875_829,311.5165660034712,-48.83802096757406,1.0582326973394898
57667,83841_4844,314.71284798224576,-48.42181916434335,3.1646212350474987
57668,83842_2869,314.9581951437233,-48.51020294361452,1.819244795257264
57674,411719_423,6.020394174355308,14.151599766795234,3.4725087091593156
57681,414516_3,6.8171072099881735,14.626856757202823,2.991210216091591
57687,72661_4177,310.06310175684087,-51.41979294012528,7.548702962344406
57688,72661_4201,310.06551274326966,-51.429723728366305,3.0216317850787564
57689,72661_4176,310.0663282043179,-51.43372418746968,6.029930166153288
57690,72661_4168,310.0715480791791,-51.43398893243639,5.651159542843424
57698,69981_2115,311.00144266231786,-52.27383995297123,2.0796647914828186
57719,74479_2555,312.132643860457,-51.00121571340147,2.473538689095513
57736,72672_2626,314.61943525385396,-51.402406979958,3.2893441719186725
57757,65617_2526,315.3775054714722,-53.4641710288742,1.8844308287394214
57793,398918_1062,324.961796525245,11.680762665339028,2.345818999020641
57804,76316_1876,314.1262416475927,-50.52347919826306,2.6640197743299385
57809,74487_2922,315.6190848376082,-50.91486021445909,3.2068913281403417
57825,79107_285,315.77200933906784,-49.8433548143493,3.9063625337867434
57826,79107_342,315.7783512183367,-49.841833544307214,3.0347022383696505
57853,75406_719,317.82291367346545,-50.828095053145006,3.0705570631330685
57863,77249_1322,317.8320135295484,-50.30463662391122,2.026541160850208
57865,74495_3163,318.8021259908109,-50.93959728313236,2.3722610770998145
57908,94670_1886,313.8168985932874,-45.80243570024372,4.67784093609457
57929,86738_3120,314.3424463992974,-47.753187234916105,2.039751748412501
57940,91662_1243,314.40264260781754,-46.5688092942586,2.5603560938013366
57947,92662_5653,314.7774556679593,-46.14787274901121,4.7731490285780245
57948,92662_477,314.998122315413,-46.34716011900627,3.1796703103014288
57955,87721_5754,316.89063279347295,-47.40544749460399,2.031715912926591
57966,98745_2171,313.51839738649153,-44.787208005856336,2.049882928213898
57975,99777_2893,314.22025431261335,-44.49416664878568,2.3540737072140097
57981,96703_4434,315.09400332853505,-45.170796588694955,2.933331461945698
58003,102896_1358,315.48039007435557,-43.81575008989949,3.53778398450464
58004,102896_1319,315.47954495866907,-43.811844586452246,5.509730423838631
58026,94677_213,316.11261922241044,-45.86653703931484,2.0977161057512737
58092,84807_2421,316.2447605309537,-48.26093458107212,2.026541160850208
58111,86744_3178,316.5389760295349,-47.74679309569913,2.3039427730460122
58134,82898_4532,320.1681581430323,-48.70082637084475,2.5023413683130884
58160,80054_3925,319.5225492816567,-49.47187823172499,1.5506819415113962
58180,75418_3758,322.2808123156207,-50.64131508005939,2.338194597698479
58181,80999_1716,320.1975518674902,-49.32177168914693,2.308643986622185
58188,80058_5316,321.00969388707966,-49.4104440055291,1.5401845555535496
58190,80059_1744,321.2445331033944,-49.555678615574884,4.075382750635064
58191,80059_1732,321.2522684065238,-49.5578178759682,6.632752555061135
58205,79126_5261,323.1507475382176,-49.67359833555887,1.6475599476141638
58207,88705_3318,318.52939695885505,-47.19146892192727,1.6790563417576092
58217,88707_6486,319.5706302323592,-47.126291602980245,3.0619684299954897
58228,85784_3041,320.81305638864154,-48.005394758568826,2.546175855294536
58253,93680_3968,320.1835010665496,-45.965499732921685,2.0624178265039954
58291,83861_1365,322.15270647314367,-48.57349538013995,1.9845600904881142
58310,87738_5867,323.20390998798337,-47.37537167982221,2.2871272217809437
58358,116826_344,310.41676813287893,-40.601858985325414,3.151545145450746
58443,116834_2828,313.0397111168919,-40.50810516119242,1.703582771180412
58461,109240_4534,314.5729598354155,-42.21117192423774,2.6204689114156667
58465,107108_5963,314.61282479832335,-42.65918966783624,7.463496037810113
58466,107108_5940,314.61214684732073,-42.643133787896666,7.780087582426357
58467,107108_5980,314.6114790624514,-42.650031013180204,4.501194226293127
58468,107108_5935,314.61644270725225,-42.65647425467635,5.02083945861228
58488,436598_147,1.2177147242729591,18.6348100127298,6.101228723028908
58520,117945_696,316.1498772410246,-40.3370737995005,4.759848815273178
58537,113565_4932,316.66804965718603,-41.18724331381146,1.840408598557414
58538,113565_4934,316.6702838473032,-41.18603353490306,5.379736549230309
58569,429742_3334,2.1150337969074147,17.550136738999104,2.8152951393201375
58587,129177_1363,315.10788297135343,-37.79307315790007,2.1726074253318193
58590,128040_3144,316.65221034726545,-37.907957929082016,3.7385865372945144
58599,120162_1860,316.8478382652654,-39.72184892498467,1.5122113578910275
58635,122401_3163,319.38309090941874,-39.14372843198775,2.0483990633761233
58673,104995_2562,315.28053345842676,-43.275915470868036,4.160514513233496
58682,102899_5618,316.46374137584706,-43.65940283984833,4.657270436053512
58685,103948_2885,316.82418320654943,-43.522180372277425,2.033256418752386
58686,104999_4053,316.6618502764715,-43.211539504152164,1.8112962381826994
58690,102900_2494,316.6123294047512,-43.785756595812714,2.2531815744358146
58694,101860_703,318.10151456502797,-44.10011983173727,1.8826833117051378
58704,107115_1745,316.933109120037,-42.81076004493505,2.5862268416902157
58706,108180_3628,317.67900305261855,-42.491918793171735,2.026541160850208
58715,106060_6908,318.7120118743474,-42.894273968306614,2.315903528383913
58717,106061_2598,319.087188549973,-43.03212729259273,3.926712467431131
58725,98760_2913,318.6665633737458,-44.77189398450014,1.7064346118875389
58773,101865_201,319.54791997518856,-44.11984202516708,2.0919667090805274
58782,99797_1111,321.5386782035432,-44.579358336077014,3.4095315959325796
58824,112485_1201,318.62188513238607,-41.573721586010734,1.491400164220467
58849,105013_6483,321.57985060746364,-43.14502152780944,1.707161002188018
58868,108197_2019,323.4229899287338,-42.55448655775268,2.015606655971
58881,446115_2178,0.4600234663013289,20.50816066754857,1.8328356919068596
58890,404544_4739,323.36331787517685,12.829905121376028,1.811583021165355
58920,93687_4573,322.43946593306686,-45.957081150590554,2.180486427196152
58921,92686_7162,323.2817993410697,-46.13312421058108,3.977877024238302
58922,92685_7066,323.27973359111854,-46.13126329788205,7.812489990504601
58923,92686_1425,323.38343856808893,-46.31977229329534,1.6009129848707817
58934,99801_4400,322.64767237918863,-44.436757939257454,9.058786567985077
58939,94698_3088,323.6112711983795,-45.735967496933156,3.2096841919765895
58957,96730_888,324.6980875106027,-45.34477957131964,2.770293111604881
58986,87747_2545,326.6403474212805,-47.512259260225996,2.2562437891052145
58987,89710_5142,325.70852900486744,-46.90660882577251,3.32148048962541
59043,442054_2213,2.370253706207453,19.74169507562272,1.31971476609782
59053,101878_930,324.1067472407684,-44.09594576263155,1.266152221101254
59064,97753_6772,325.4150851482104,-44.880702902062076,2.307629418964051
59065,100841_5089,325.05875108026316,-44.20772165341528,5.012270649993878
59075,101883_1566,325.8166134143279,-44.0753691096084,2.692328923946188
59083,101885_4936,326.55884634507396,-43.95962867143008,10.245977876037024
59092,95719_2314,327.22430916444495,-45.530081851137076,3.2897606669686614
59105,94711_1648,328.5086715332686,-45.80940098917306,2.4998994848606375
59121,114665_638,320.36214181062695,-41.09833607187043,2.955229786303651
59139,443416_4207,3.210762444646537,20.10281321436802,3.111191065921216
59171,108201_3394,324.54266747444143,-42.502561699521,3.033236807725084
59172,107137_6351,324.60429742895633,-42.680165839561084,1.6402119421648298
59192,111422_2996,324.64683314983796,-41.774687291294704,2.2510851698943593
59219,121296_1499,323.2627875508743,-39.517218061856646,1.9399081590056828
59241,114685_6876,326.70931495069965,-40.88483648560553,2.026541160850208
59246,119081_1317,325.92427745600776,-40.04699266485997,3.6756640785806898
59276,105032_1978,327.9748469792745,-43.30236862291086,2.2320176982460254
59289,108210_1265,327.831606998029,-42.580341646448616,1.41960016715012
59295,101890_3180,328.37304208302976,-44.013702859485846,1.867658501379332
59310,101898_3164,330.9783141363896,-44.01897795710455,2.1637813914942527
59341,433871_97,3.981677077955906,18.132405748318803,1.9109951700449674
59347,437974_530,3.848704732424213,18.89954458003199,2.8200021307155323
59361,115784_4831,328.61030093384977,-40.68084563939784,2.2401439183561123
59369,108216_6470,329.774904044284,-42.37807926939007,2.6983986084012948
59370,107153_6357,330.09621160682775,-42.62791234300632,1.5357861082335775
59385,111440_3300,330.9235170874557,-41.75059110280551,2.18323431768155
59421,58893_3230,319.19292834401995,-55.41692514044217,3.6543173005158374
59432,63909_417,318.38396349848983,-54.103910624828316,3.087481780685988
59436,65623_4251,317.9874948142246,-53.37519272267568,2.9787578194585524
59459,63066_2667,321.16133166047643,-54.20954084793548,3.261261163779376
59495,57268_538,322.70883198719446,-56.08555678135087,2.391170226453573
59504,61387_162,322.7106841930959,-54.86075397338524,2.7628540758027818
59516,57269_2843,323.0854274922102,-55.946770882982555,2.026541160850208
59533,65627_2382,319.4734886852633,-53.45233219011415,2.628121568530732
59538,68237_2726,319.41963548125284,-52.64903898234345,2.4922152075170008
59634,68250_945,324.77299943013765,-52.82329517730556,2.4113429691887176
59656,65647_8,328.0221268254852,-53.62099978120079,2.026541160850208
59711,50195_1279,328.4874456254011,-58.30772130254418,2.3536712277585172
59719,55663_518,325.57640075314816,-56.595409385503366,2.5019596477483472
59722,54868_1755,326.6121777639381,-56.783277346347816,2.3381559261517406
59764,54873_2927,328.83601336042403,-56.732123121474615,1.9705037297327013
59785,440703_4066,4.561030242110596,19.596498049415334,3.734353816677405
59850,50970_3842,332.96346483770697,-57.88398653702585,2.0684375038408143
59858,50206_1380,333.76502756563974,-58.28813630000186,3.75143246491968
59859,50206_1382,333.7632408283724,-58.285708337945614,3.7502396380652976
59870,58911_1381,327.3851823056227,-55.54898156733846,2.9269867858757115
59890,437983_3066,6.2283468618748214,19.0485953818331,1.2702551147325372
59906,58097_1596,329.67865354163814,-55.76704943747454,4.652874367390098
59907,58097_1602,329.67580710840457,-55.761565001383126,4.613210062421397
59942,54882_3061,332.822978609802,-56.6399184731383,2.280936219819346
59944,55680_1714,333.30365463969906,-56.51368745072147,1.9028164311879256
59956,53307_842,335.78653982815365,-57.324569985339906,2.5280766291142425
59962,56484_4476,333.47821702496776,-56.125836184821125,2.5177071976706134
59965,55681_3061,333.67040435500286,-56.44967269215473,2.622862634124581
59983,57294_530,334.59266700316147,-56.09505469825451,2.129361504990448
59990,59750_3337,333.88137027983225,-55.186791520790244,1.2361297707408105
59997,55686_3340,335.711851498025,-56.41270475803842,1.3730304616889057
59998,55686_3339,335.7123645673909,-56.41235227043893,2.953754210391009
59999,54096_2488,336.44212605350083,-56.948774052864856,2.213333757040742
60072,68252_3336,325.7772632265636,-52.69037518320289,3.1338280434275667
60086,67378_2526,326.22467542250564,-52.98992125258014,2.3386164520074724
60103,66512_826,327.908795340955,-53.32083208258389,2.173480145338208
60113,71803_2000,326.61560576786303,-51.73524057384215,2.791572737399811
60153,82912_773,325.3242443246851,-48.84811192300401,3.6696947811894693
60205,81971_1384,329.2777695651765,-49.04723719930454,3.0220208708883978
60218,73614_126,329.99845737109683,-51.37085262285139,2.189854143155664
60233,74528_1236,331.5388136133706,-51.04363598991429,2.8079193204627604
60286,64792_71,329.78006181283223,-53.866460524759326,2.491271057859065
60287,64792_68,329.7802442181647,-53.865921549847016,1.9636873841260045
60309,65659_53,332.8000121337534,-53.61666232222455,9.34521343780108
60370,68273_432,334.4777147198466,-52.83345815676359,4.039362850689394
60371,68273_422,334.48233670381336,-52.82905903199922,5.9114647086423435
60376,58930_1828,335.5023962562321,-55.504601859320196,10.51762082021467
60377,58930_1841,335.50872544925056,-55.50663347528164,2.8233601528106056
60438,62261_1844,337.3140914808756,-54.496038273695824,0.957575259166271
60460,63956_3286,338.0779747972571,-53.9486408655723,2.1392013600888267
60463,63960_171,339.7486884626406,-54.112110234520436,2.5441750140560204
60494,70042_3983,335.67206689073845,-52.14220865799147,2.322057421888208
60511,75448_1653,334.24727099132997,-50.74660759582571,2.716910613747594
60525,74538_2482,335.7563757677993,-50.96915178929843,2.3186552462578467
60553,417317_68,10.618300442004045,15.131572864626317,2.936805576506547
60609,43553_2586,335.3644498654445,-60.51337914886208,1.7473433585320375
60656,43560_1959,338.789335929895,-60.54327905151914,2.260495162113071
60669,47201_2460,337.5454462219849,-59.2539707564861,2.367582844303779
60670,47946_1601,337.02127305508714,-59.03761353579351,3.0174308939869103
60671,47202_1811,338.0639819753397,-59.29689371283653,2.9613576712569842
60672,44999_3381,337.81841840507366,-59.9690665082598,2.4029322866899756
60688,427008_1297,7.932891408035583,16.970941098462593,3.0506774218419985
60700,46465_2355,339.2958730062112,-59.51190467036024,3.2958712809284947
60703,46467_3123,340.13173175697307,-59.48144526480369,2.3696693954280836
60757,38699_3635,344.9321925661626,-62.25979919619116,1.954163908122222
60769,41450_2627,344.76425121998057,-61.27123154738594,1.901942009731381
60806,42858_1185,344.001653890666,-60.833281317659775,2.430695977019518
60840,43576_5015,347.21182002507095,-60.45753663362851,6.882731648000524
60841,43576_5013,347.2151727408241,-60.45473358836046,2.1166551852398943
60858,48698_3445,338.2627006392833,-58.68307579652369,3.1969181407186107
60904,53322_670,342.91141398458495,-57.339933661489795,1.8044821698206472
60915,47958_374,342.9618912403792,-59.11672303151967,2.1990529875216285
60926,424256_1472,10.547076644769893,16.463846868478832,2.055601374579129
60970,45746_836,346.6313602888013,-59.838068216246675,2.294424798067526
60993,47222_1785,347.59713232596334,-59.30162309889054,2.0133490261275897
61008,52541_1434,343.2692621450188,-57.554465741580096,3.555270256362599
61037,51768_2466,345.46713089104185,-57.74651043417142,1.6471705108618586
61085,411739_1159,11.251199233078024,14.232174610210828,3.1179892949926997
61095,39382_4989,346.64099387795744,-61.956880099285264,1.7333107212494097
61101,39387_3681,348.92687991754593,-62.031766882924366,4.165313974970535
61111,36705_5409,351.1148758146102,-62.92435726105113,2.052097030505887
61112,37367_5105,349.76799062330144,-62.690250429035174,2.4582633232205264
61122,36051_4285,352.8618048089334,-63.19777595674311,2.2213305517207442
61211,36054_5010,354.97620991652735,-63.2169101106244,2.9828900948487576
61263,37380_1918,357.2393066542033,-62.80806100152015,2.02738690954813
61266,36062_5125,358.93738620969293,-63.21705193285581,1.6058188469074428
61294,42170_5017,354.0091118480736,-60.961830669010006,2.432207736257979
61304,42173_8588,355.5642318459393,-60.883275425960434,2.682697077354693
61363,47233_5052,352.7433855768002,-59.15841415485631,1.8768122812358072
61400,51783_1507,352.178663101692,-57.77807530116513,5.37149958023322
61414,43595_1422,356.7047162253294,-60.56962858034534,1.384512522969973
61434,44315_2674,357.8733104630073,-60.26950806882471,2.2517107059985575
61438,44319_5826,359.9500855458756,-60.170427527709144,3.9553353300678546
61443,46503_2549,357.5962927823642,-59.51738486556672,6.970803437912016
61486,51025_1244,358.9011116852417,-58.071699099991,2.6227948764347273
61493,55698_2725,341.4178503526357,-56.46179859925464,3.546547565434802
61499,55701_3421,342.8249405035924,-56.39466385285901,2.4818062111682346
61501,58944_772,341.8236396374612,-55.573302790018886,2.0776266691262877
61517,63961_407,340.41377187706644,-54.10156273668021,1.832369421857657
61533,58949_3048,343.7875776933853,-55.46274877431386,2.472093129361443
61534,58949_2675,344.1171804093581,-55.481765932429575,2.5760326313421893
61559,421490_3117,11.67314440832194,16.07124225105571,2.574296523155229
61615,60610_2198,347.2381780117201,-55.03699809996737,1.2659696294717808
61643,65684_557,343.6691489582721,-53.58362721127996,3.801747262644129
61644,65684_554,343.67295922050107,-53.582227247336775,3.0973115823474586
61656,70055_4307,341.2583848142091,-52.17151843766357,4.667061791606306
61668,70946_2199,341.78147499321256,-51.97742611452775,2.323245013075802
61689,70059_3144,342.6163955547199,-52.16779235051473,0.97917519153565
61696,66554_4106,345.2904739860236,-53.184084960945796,2.115729967086021
61730,63132_4067,349.1458144383413,-54.185675727280106,2.052490625794469
61745,69184_3209,346.93811512871895,-52.471134232167046,1.3987426465545307
61754,64837_4811,348.77721147359847,-53.656400373582045,4.049532399126629
61764,66563_5398,349.14485936147656,-53.14048207765908,2.026541160850208
61796,418721_666,13.777405830450524,15.417033186639804,2.946058150358534
61812,53344_2015,352.9700735250397,-57.2626120850639,1.8387738977500494
61822,58143_3035,349.9826426880412,-55.72163868625568,5.541589362733049
61830,59790_3673,351.2736573226095,-55.22974271896369,2.83006549868152
61851,51021_5845,356.7163920068275,-57.90516959137095,2.1388128960108843
61864,51024_4122,358.19793355765995,-57.95390576667599,3.28102547456576
61873,53356_4953,358.22663201151124,-57.14257327066645,2.138249248981321
61883,56533_5746,355.3723269606645,-56.127036131860365,2.940878078980065
61920,422883_2755,13.424076999711867,16.309529618440397,1.9772683295330413
61949,61459_33,353.59391092472646,-54.87048640549642,2.1080014827278233
61950,61458_1537,353.3976736893363,-54.793630812814584,2.322661620021004
61959,61461_3168,354.5813519388212,-54.706277208911246,7.392350907915731
61970,63989_2943,352.02509907468425,-53.97831736252568,2.9457556111962364
61971,63989_2948,352.02537396175086,-53.9753497142757,2.4654689636868494
61978,67437_1630,350.8951188886353,-53.05373382172501,3.1281772888882675
61979,67437_1616,350.8939116171865,-53.05107634323032,4.514778203202125
61981,68313_1545,350.7482682460789,-52.80846572809022,1.4523836565894468
61984,65703_6236,351.59252046445505,-53.37567193240998,2.1677174321230086
62007,60629_3641,355.53820035889237,-54.98373955783118,2.2163048281638305
62018,60637_1748,358.6995540865446,-55.04260989013267,2.7438063744941803
62067,64858_3807,357.68678615956566,-53.665831510000906,2.026541160850208
62102,82922_2594,329.23509626515556,-48.74873070664257,6.2992395693293055
62103,82922_2603,329.2376545461554,-48.75037386169575,2.3148821395319032
62122,88732_1685,328.6129074921284,-47.305596529633995,2.035605818834802
62124,91700_5505,328.37914216572005,-46.41224717504146,3.2722109516947455
62131,89721_3377,329.79734615701625,-46.97909999049574,5.855543500969094
62132,89721_3382,329.8010449791543,-46.97872061816087,1.4989418878707246
62196,85815_2907,332.1563654518449,-48.006059289597026,2.2819217563841856
62222,92701_1652,328.75420043736517,-46.3135327418317,2.6277953014362474
62264,89731_2006,333.62368139379504,-47.03103681726848,1.2022129225583835
62265,89731_2003,333.6239019446039,-47.0307491520501,3.263582048743568
62266,90721_1713,333.6339767306048,-46.801145628641834,1.700845585763136
62272,86791_4645,333.8917351082445,-47.71272930537649,1.9420022524249536
62277,86793_709,334.5675868622771,-47.849178209008144,2.876701128267344
62279,88749_4107,334.786337346705,-47.2209917614218,2.536319055442202
62289,93719_974,333.8949936069632,-46.08132481532062,1.1108124910450572
62301,433887_3611,8.219138313434053,18.33752143380601,1.6310880654008983
62315,435259_593,8.697611967161203,18.407144765379275,2.496420012936625
62345,78224_1151,335.3659897996157,-50.06380599786268,2.8402526569979485
62368,78226_4669,336.35895689298246,-49.92184959568771,3.204288207426918
62369,79160_6131,336.3349113745655,-49.64517283126018,2.0555918866773393
62393,82939_2534,335.54346625547555,-48.770273509466314,3.0454833407887514
62394,84859_98,335.6764950722832,-48.3723718478055,1.9372382094843081
62401,80100_4250,337.29616019856746,-49.455019867212684,3.7264745355166293
62424,74548_1016,339.5462633679375,-51.06879581305147,1.8859904248495125
62435,429769_1901,9.163461496439943,17.499683748298484,2.55335601842421
62441,429774_923,10.613228309157337,17.45044627059224,2.2156729877527024
62442,432522_17,10.04022159100051,17.880243062537374,2.984648217349296
62496,83901_3057,337.116289129342,-48.51465574559653,2.026541160850208
62549,87780_1581,338.89871472261297,-47.55159431846547,4.223091830656162
62559,88759_5958,338.6347933397308,-47.16161280586997,2.7876959952255658
62573,83912_38,341.3000810370361,-48.62086328692923,1.5518765006811341
62576,82004_172,341.90139266847416,-49.114070948520336,1.4406120307598715
62581,82957_17,342.4238927591052,-48.85521698432156,10.51762082021467
62582,82957_53,342.4161285714213,-48.84943011832093,3.709042766096848
62606,436629_582,9.375984089474256,18.68787255526256,3.425503034880462
62627,85846_1835,343.6599928106908,-48.03238945312304,3.287299081490519
62659,102944_37,332.0557864696824,-43.86877676450663,5.836223743117797
62662,102944_5609,332.04326036626907,-43.652476888941266,3.4852566922574146
62669,100865_4707,333.4489071377111,-44.21202809036994,1.9988499282303713
62676,93722_6509,334.9303515799604,-45.89123202014998,2.3223696347496094
62692,92723_3186,336.71884236508174,-46.261601820667536,1.5124045087936764
62703,97782_2317,335.36822945697674,-45.03710413655063,2.3883585445593902
62707,99836_4996,335.02872942800497,-44.45743725637072,2.8419185835516534
62731,436632_437,10.187172288886757,18.655270948656494,1.8103797435537323
62734,106105_506,333.8104049036953,-43.11065730855859,2.691624555537917
62748,106107_953,334.74086604411826,-43.08747192392743,3.4972317769732713
62751,104001_4208,335.04541568825573,-43.46922849542932,2.026541160850208
62754,104002_6059,335.3746747058078,-43.391378310036586,7.608066188084353
62755,104002_6060,335.380717741298,-43.39353090545034,7.608066188084353
62768,107166_3319,334.44156255455266,-42.74448233838257,3.124799485281046
62774,108232_5912,335.0430515596199,-42.42551355563633,9.032397369278728
62775,108232_5944,335.050416976736,-42.42811075381999,3.923928677985041
62776,108232_5914,335.0448066155863,-42.4234729347269,9.117793997313681
62786,102956_4783,335.93191008809566,-43.70279718944204,1.6472932236069546
62794,100878_4224,337.9312679745538,-44.23524709895196,2.2727131574840906
62796,101916_7041,337.2983771274223,-43.878821475993284,1.6468406741868455
62832,106118_5896,338.18672789092875,-42.90568666692317,2.4532978016745255
62855,91734_4538,340.74753995465517,-46.37697633378992,5.101760259395826
62880,439357_2594,8.743413798581258,19.272647506452618,1.7639622929827208
62890,93737_3319,340.5215110084457,-45.97279221713395,2.493639006558121
62892,94745_1619,340.69270534275233,-45.79881659948512,1.00793733132422
62902,88767_3708,341.4733971841993,-47.17941221988804,2.293306430850965
62921,87794_4259,343.9057241784487,-47.38344695018972,0.9403732425640636
62928,91741_1319,343.05619436221093,-46.552396338038754,3.717168727203855
62935,94748_213,341.7760846077229,-45.85984140147444,2.7279301282116055
