,im_paths,id_str,ra,dec,petro_theta,est_petro_th50,petro_th50,petro_th90,gini,category,hec_path,m20
4035,E:/GZ-DESI/images/major-dist\344169_4036-cutout.fits,344169_4036,210.33077602207757,2.3108798677124223,,2.340894041277255,,,0.27608977286928266,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344169_4036-cutout.fits,-1.483901890885179
4036,E:/GZ-DESI/images/major-dist\344184_4123-cutout.fits,344184_4123,214.05570340488788,2.318843643315942,,2.643578119628821,,,0.4432971947301535,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344184_4123-cutout.fits,-1.8103697692554146
4037,E:/GZ-DESI/images/major-dist\344202_426-cutout.fits,344202_426,218.55629419857132,2.1524265321052893,6.342862,3.0683545255686577,2.9820917000000002,8.705801,0.4194407873079522,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344202_426-cutout.fits,-1.7025587633852504
4038,E:/GZ-DESI/images/major-dist\344202_57-cutout.fits,344202_57,218.57149583070645,2.128455297002949,,2.4194215667857235,,,0.4119340726817632,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344202_57-cutout.fits,-1.5923530498998688
4039,E:/GZ-DESI/images/major-dist\344244_3365-cutout.fits,344244_3365,229.1383273268264,2.2904957340497387,,1.7486451878122218,,,0.3002503722615074,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344244_3365-cutout.fits,-1.4814526533034496
4040,E:/GZ-DESI/images/major-dist\344278_2190-cutout.fits,344278_2190,237.6420625524857,2.1759142872556505,,1.9480561059746644,,,0.40997959512975224,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344278_2190-cutout.fits,-1.584560305325807
4041,E:/GZ-DESI/images/major-dist\344302_2077-cutout.fits,344302_2077,243.71549805332958,2.2082769432120517,,2.4931478732210186,,,0.32014867256482993,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344302_2077-cutout.fits,-1.1603337480002283
4042,E:/GZ-DESI/images/major-dist\344346_2725-cutout.fits,344346_2725,254.61555249887692,2.2116551035380314,,1.9135819346712568,,,0.4597698604820365,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344346_2725-cutout.fits,-1.7330086236108866
4043,E:/GZ-DESI/images/major-dist\344557_7121-cutout.fits,344557_7121,307.3535175721211,2.3060890296910648,,1.7774249139247835,,,0.33297895778601383,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344557_7121-cutout.fits,-1.4001729204730728
4044,E:/GZ-DESI/images/major-dist\344625_3747-cutout.fits,344625_3747,324.4577649423518,2.3297129376786785,,1.4575876773592424,,,0.3200431251697134,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344625_3747-cutout.fits,-1.3480887988250758
4045,E:/GZ-DESI/images/major-dist\344703_2427-cutout.fits,344703_2427,343.9534533998407,2.2391521017641356,,2.026541160850208,,,0.3924844449310422,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344703_2427-cutout.fits,-1.5093240989872232
4046,E:/GZ-DESI/images/major-dist\344739_118-cutout.fits,344739_118,352.87906712045026,2.130446679428378,,1.2226649183451221,,,0.37096627484549044,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344739_118-cutout.fits,-1.3880180932126807
4047,E:/GZ-DESI/images/major-dist\344771_2669-cutout.fits,344771_2669,0.8171856675566815,2.4679787062842546,,2.6011912161722766,,,0.3083720475993231,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344771_2669-cutout.fits,-1.6568680448617477
4048,E:/GZ-DESI/images/major-dist\344804_3334-cutout.fits,344804_3334,9.000372677786348,2.498329703471756,,6.6616007653484415,,,0.3189452158422907,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344804_3334-cutout.fits,-0.5873573915186743
4049,E:/GZ-DESI/images/major-dist\344820_6129-cutout.fits,344820_6129,13.027253310473066,2.57983776155655,,2.026541160850208,,,0.39607019811256644,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344820_6129-cutout.fits,-1.5418364623864986
4050,E:/GZ-DESI/images/major-dist\344829_6694-cutout.fits,344829_6694,15.286352329588869,2.5937106344255842,,2.1330866889117925,,,0.4086599894044407,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344829_6694-cutout.fits,-1.516020042429889
4051,E:/GZ-DESI/images/major-dist\344830_1058-cutout.fits,344830_1058,15.62157421901133,2.4062019896134648,,1.9900617656935744,,,0.3082353407766054,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344830_1058-cutout.fits,-1.475719084904629
4052,E:/GZ-DESI/images/major-dist\344843_1073-cutout.fits,344843_1073,18.75887489974737,2.418267743355184,,2.3510026141454903,,,0.2736191370583172,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344843_1073-cutout.fits,-1.3352040057359014
4053,E:/GZ-DESI/images/major-dist\344874_6494-cutout.fits,344874_6494,26.58270000068656,2.6116109210321823,,3.1094212683478086,,,0.4107996060686984,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344874_6494-cutout.fits,-1.779833211165218
4054,E:/GZ-DESI/images/major-dist\344886_4229-cutout.fits,344886_4229,29.579747683790732,2.567687526035085,,2.383295303951228,,,0.30316560788216673,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344886_4229-cutout.fits,-1.5872852264167137
4055,E:/GZ-DESI/images/major-dist\344921_5877-cutout.fits,344921_5877,38.46436687087265,2.5556279782017777,,1.7153665363102957,,,0.4346436429513576,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344921_5877-cutout.fits,-1.6741105407502537
4056,E:/GZ-DESI/images/major-dist\344928_7103-cutout.fits,344928_7103,40.217774838912455,2.6065973537727944,,3.28936097167677,,,0.3717234699458199,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344928_7103-cutout.fits,-1.5454762474101806
4057,E:/GZ-DESI/images/major-dist\344931_6370-cutout.fits,344931_6370,40.99072325380315,2.579088135793231,,2.2469408332941065,,,0.4618282446412476,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344931_6370-cutout.fits,-1.544491731782745
4058,E:/GZ-DESI/images/major-dist\344944_4300-cutout.fits,344944_4300,44.062978115180314,2.5550176616379794,,2.308378254766668,,,0.43478433093611313,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344944_4300-cutout.fits,-1.6115927601710118
4059,E:/GZ-DESI/images/major-dist\344944_679-cutout.fits,344944_679,44.00651517071853,2.4064595237988167,,1.6104352971563525,,,0.4084306345234743,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344944_679-cutout.fits,-1.6894233271460006
4060,E:/GZ-DESI/images/major-dist\344949_4340-cutout.fits,344949_4340,45.33528269771324,2.550905425541995,,3.016559621852477,,,0.4541407985677173,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/344949_4340-cutout.fits,-1.8175012801222925
4061,E:/GZ-DESI/images/major-dist\345281_3404-cutout.fits,345281_3404,128.28117626901116,2.5425689073847377,,2.7934114464028594,,,0.41707424188529274,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345281_3404-cutout.fits,-1.7681832365757248
4062,E:/GZ-DESI/images/major-dist\345313_3695-cutout.fits,345313_3695,136.2903403146248,2.56776897440857,,1.5559533368264329,,,0.38112530014189927,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345313_3695-cutout.fits,-1.5463914991996524
4063,E:/GZ-DESI/images/major-dist\345322_2668-cutout.fits,345322_2668,138.62645527496457,2.48329965709474,,1.7570860570427402,,,0.4015276796973512,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345322_2668-cutout.fits,-1.6801135230055013
4064,E:/GZ-DESI/images/major-dist\345340_2885-cutout.fits,345340_2885,143.17755547550595,2.536562216005079,,5.8599172479162895,,,0.5771703993541283,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345340_2885-cutout.fits,-1.2446999720339162
4065,E:/GZ-DESI/images/major-dist\345406_3805-cutout.fits,345406_3805,159.55662933452382,2.517957495666338,,3.0942616354168657,,,0.4850357440464759,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345406_3805-cutout.fits,-1.8209780146064074
4066,E:/GZ-DESI/images/major-dist\345425_1804-cutout.fits,345425_1804,164.3623721896217,2.489361092845009,,2.683047540979719,,,0.39285188791173214,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345425_1804-cutout.fits,-1.6552914980217155
4067,E:/GZ-DESI/images/major-dist\345468_2430-cutout.fits,345468_2430,175.03282028149223,2.4975116844249547,,2.442132999117277,,,0.3820616694256648,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345468_2430-cutout.fits,-1.4195717217503176
4068,E:/GZ-DESI/images/major-dist\345485_3504-cutout.fits,345485_3504,179.25048485595187,2.602121724526538,5.870458,2.3804580179144548,2.3119824,7.8809476,0.3988383818887174,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345485_3504-cutout.fits,-1.6301899653874914
4069,E:/GZ-DESI/images/major-dist\345531_1888-cutout.fits,345531_1888,190.96225672172108,2.4725970827197177,5.300969599999999,1.8491237408261136,2.1273026,7.237469,0.46999431459595786,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345531_1888-cutout.fits,-1.723832189017792
4070,E:/GZ-DESI/images/major-dist\345586_3790-cutout.fits,345586_3790,204.64749807520997,2.6014466458631413,5.5070004,2.4319915476858767,2.5143313,8.126783999999999,0.4542793348528957,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345586_3790-cutout.fits,-1.7927473406514236
4071,E:/GZ-DESI/images/major-dist\345591_4645-cutout.fits,345591_4645,205.7767979623492,2.585735043876908,9.573391,3.1191784538885154,3.3140736000000004,9.933681,0.3809310509145553,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345591_4645-cutout.fits,-1.6887123495649996
4072,E:/GZ-DESI/images/major-dist\345600_92-cutout.fits,345600_92,208.2047295570017,2.3808839806569333,,1.52501668430308,,,0.38243663273526374,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345600_92-cutout.fits,-1.5730200488578665
4073,E:/GZ-DESI/images/major-dist\345682_1325-cutout.fits,345682_1325,228.5000157021909,2.4482750452817115,,2.011050709087094,,,0.2602350187133952,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345682_1325-cutout.fits,-1.5382258070140233
4074,E:/GZ-DESI/images/major-dist\345688_1445-cutout.fits,345688_1445,230.09418688648648,2.4482590232864068,,2.550505217667888,,,0.30291309652742715,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345688_1445-cutout.fits,-1.4986578524450411
4075,E:/GZ-DESI/images/major-dist\345780_116-cutout.fits,345780_116,253.2455654555207,2.4010603169879317,29.218657,15.427042263035029,14.2849,34.94266,0.3686698151209947,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345780_116-cutout.fits,-1.7763604062444742
4076,E:/GZ-DESI/images/major-dist\345784_4361-cutout.fits,345784_4361,254.0528983536193,2.505373293056584,,2.026541160850208,,,0.395772262982592,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345784_4361-cutout.fits,-1.5567759531640355
4077,E:/GZ-DESI/images/major-dist\345787_6861-cutout.fits,345787_6861,254.92436922695128,2.580771207799116,,1.766265707119581,,,0.42436963453702337,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/345787_6861-cutout.fits,-1.629924993550894
4078,E:/GZ-DESI/images/major-dist\346026_1970-cutout.fits,346026_1970,314.6255950644864,2.456084442954892,,3.17327174214792,,,0.4078304700523624,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346026_1970-cutout.fits,-1.5592313517486924
4079,E:/GZ-DESI/images/major-dist\346040_2462-cutout.fits,346040_2462,318.1195774597154,2.474646385892648,,2.228768255733613,,,0.4423253685902505,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346040_2462-cutout.fits,-1.7887284366440372
4080,E:/GZ-DESI/images/major-dist\346059_936-cutout.fits,346059_936,322.77278112724144,2.4108607964958333,,1.6907309062921017,,,0.31378862367997856,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346059_936-cutout.fits,-1.341176005999431
4081,E:/GZ-DESI/images/major-dist\346116_3721-cutout.fits,346116_3721,337.01316182058065,2.5830580148056907,,4.7773722563475305,,,0.4599039318004615,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346116_3721-cutout.fits,-2.022081963709022
4082,E:/GZ-DESI/images/major-dist\346143_1088-cutout.fits,346143_1088,343.7816267957392,2.42997383741708,,2.6028855868398835,,,0.38579859515681464,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346143_1088-cutout.fits,-1.4319108646151346
4083,E:/GZ-DESI/images/major-dist\346198_331-cutout.fits,346198_331,357.6550260958124,2.394429225192,,3.4198503181101776,,,0.3390446185774098,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346198_331-cutout.fits,-1.6087399998405734
4084,E:/GZ-DESI/images/major-dist\346200_3126-cutout.fits,346200_3126,358.2267878175663,2.541063558580017,,2.6354972410020316,,,0.5569869576373031,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346200_3126-cutout.fits,-1.8497955107679698
4085,E:/GZ-DESI/images/major-dist\346255_614-cutout.fits,346255_614,11.762099307072846,2.652232937990871,,2.16156058693275,,,0.39262342191996136,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346255_614-cutout.fits,-1.6410029292343713
4086,E:/GZ-DESI/images/major-dist\346270_1237-cutout.fits,346270_1237,15.734449510687067,2.665152597023812,,1.532430425016215,,,0.40746295167189905,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346270_1237-cutout.fits,-1.5730945074687552
4087,E:/GZ-DESI/images/major-dist\346318_7296-cutout.fits,346318_7296,27.72110772423717,2.8594071422971625,,1.4198595344807623,,,0.3844769285092079,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346318_7296-cutout.fits,-1.4677560347717984
4088,E:/GZ-DESI/images/major-dist\346320_7739-cutout.fits,346320_7739,28.01491419154067,2.8691444670809085,,1.9900975064513664,,,0.3242432013333992,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346320_7739-cutout.fits,-1.3729204358885967
4089,E:/GZ-DESI/images/major-dist\346334_4201-cutout.fits,346334_4201,31.51414657318282,2.7966533582173057,,2.5785190049648565,,,0.4334054688008419,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346334_4201-cutout.fits,-1.910979039939802
4090,E:/GZ-DESI/images/major-dist\346356_5670-cutout.fits,346356_5670,37.22360974254196,2.836119783022274,,3.914927074357672,,,0.4637407519586352,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346356_5670-cutout.fits,-2.0155978238312406
4091,E:/GZ-DESI/images/major-dist\346735_3838-cutout.fits,346735_3838,131.98067695002524,2.827029825103496,,1.9990601608102885,,,0.43674199981818257,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346735_3838-cutout.fits,-1.6784028028083735
4092,E:/GZ-DESI/images/major-dist\346777_2151-cutout.fits,346777_2151,142.47997699461808,2.7469702823463624,9.274989999999999,3.5516078982106762,3.7220948,11.156692999999999,0.49310609571669095,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346777_2151-cutout.fits,-2.0143412230319444
4093,E:/GZ-DESI/images/major-dist\346788_4217-cutout.fits,346788_4217,145.19123008800912,2.816005544737389,4.7699537,2.6846658386332307,2.1612522999999997,6.478187,0.4469696031110399,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346788_4217-cutout.fits,-1.76951234665743
4094,E:/GZ-DESI/images/major-dist\346788_4913-cutout.fits,346788_4913,145.20812317209197,2.8432316996404703,,2.240159990050092,,,0.3206126723361526,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346788_4913-cutout.fits,-1.4238774144999908
4095,E:/GZ-DESI/images/major-dist\346792_3542-cutout.fits,346792_3542,146.04406511755332,2.792235229392146,,2.7788777194202576,,,0.36748921689610997,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346792_3542-cutout.fits,-1.4391763300559026
4096,E:/GZ-DESI/images/major-dist\346803_3456-cutout.fits,346803_3456,148.90955524993942,2.82439933387124,,1.6454426456216686,,,0.34142316486812013,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346803_3456-cutout.fits,-1.553020105393358
4097,E:/GZ-DESI/images/major-dist\346816_2490-cutout.fits,346816_2490,152.04716795344632,2.760905299355867,,2.6731474754796816,,,0.41502728124321114,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346816_2490-cutout.fits,-1.4736673943067773
4098,E:/GZ-DESI/images/major-dist\346876_574-cutout.fits,346876_574,167.22704647529562,2.6772642036658976,,4.2127551958312255,,,0.36565292325443305,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346876_574-cutout.fits,-1.6951257919569338
4099,E:/GZ-DESI/images/major-dist\34687_1159-cutout.fits,34687_1159,316.06983532073536,-63.8271175213058,,3.1615290031527463,,,0.2739078224354792,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/34687_1159-cutout.fits,-1.34818399114318
4100,E:/GZ-DESI/images/major-dist\346932_1442-cutout.fits,346932_1442,181.04416447038028,2.6990175919145094,,1.8149989909028532,,,0.46263032549055183,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/346932_1442-cutout.fits,-1.7450046023943089
4101,E:/GZ-DESI/images/major-dist\347053_2884-cutout.fits,347053_2884,211.27608780241303,2.771741069102873,4.6944337,2.026541160850208,2.2625656000000003,7.2568793000000005,0.30626717410228754,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347053_2884-cutout.fits,-1.5088964347385077
4102,E:/GZ-DESI/images/major-dist\347053_2891-cutout.fits,347053_2891,211.27638220141014,2.771417592580389,,1.5117348630195633,,,0.2104887576859437,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347053_2891-cutout.fits,-1.4298375086161368
4103,E:/GZ-DESI/images/major-dist\347061_1346-cutout.fits,347061_1346,213.30850849024318,2.6898743866153523,,3.3082118182255136,,,0.24650144566857068,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347061_1346-cutout.fits,-1.0496131958431512
4104,E:/GZ-DESI/images/major-dist\347062_3791-cutout.fits,347062_3791,213.5332257030455,2.8199765501447285,9.033441,3.3598573230313096,4.247064599999999,11.156692999999999,0.38978813869365153,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347062_3791-cutout.fits,-1.73924299385006
4105,E:/GZ-DESI/images/major-dist\347080_2046-cutout.fits,347080_2046,218.02676746666438,2.7314333030932225,,2.1703436667911093,,,0.3293217612237244,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347080_2046-cutout.fits,-1.5600548773818046
4106,E:/GZ-DESI/images/major-dist\347084_2696-cutout.fits,347084_2696,219.0363807758921,2.7538752922041936,,1.6513027123122423,,,0.38862222415118647,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347084_2696-cutout.fits,-1.6245572373594281
4107,E:/GZ-DESI/images/major-dist\347120_3318-cutout.fits,347120_3318,228.1314673933532,2.790319197877249,,3.114106429131547,,,0.36941393403507927,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347120_3318-cutout.fits,-1.6567223663513804
4108,E:/GZ-DESI/images/major-dist\347133_3087-cutout.fits,347133_3087,231.36915815078785,2.7790148846892238,5.3301015,2.8326539366724472,2.6982548,5.9274197,0.301340399056825,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347133_3087-cutout.fits,-1.4849821993218857
4109,E:/GZ-DESI/images/major-dist\347157_12-cutout.fits,347157_12,237.444136251824,2.632061888508599,5.217700499999999,2.944000861272664,2.5320202999999997,7.1614770000000005,0.3985308895956784,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347157_12-cutout.fits,-1.7782432593576012
4110,E:/GZ-DESI/images/major-dist\347218_2954-cutout.fits,347218_2954,252.7029524815556,2.7267926081804545,,2.153202230197272,,,0.2968407222005113,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347218_2954-cutout.fits,-0.8298340669868725
4111,E:/GZ-DESI/images/major-dist\347220_1388-cutout.fits,347220_1388,253.11390023023515,2.6686567661389917,,2.7382592972767004,,,0.35915804700574194,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347220_1388-cutout.fits,-1.6030877473539962
4112,E:/GZ-DESI/images/major-dist\34726_238-cutout.fits,34726_238,338.0515983607459,-63.8601361348112,,7.718920687785437,,,0.2671307872638649,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/34726_238-cutout.fits,-1.1983434920924745
4113,E:/GZ-DESI/images/major-dist\34726_296-cutout.fits,34726_296,338.03198172444775,-63.86001071722805,,9.891620661193476,,,0.6675959713064546,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/34726_296-cutout.fits,-0.507752359160066
4114,E:/GZ-DESI/images/major-dist\347505_5437-cutout.fits,347505_5437,324.2869847611347,2.8581415430390638,,1.2438444760053495,,,0.3420538676724819,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347505_5437-cutout.fits,-1.5664092211839475
4115,E:/GZ-DESI/images/major-dist\347516_5556-cutout.fits,347516_5556,327.0741869601992,2.8572904968757133,,3.0115570541847405,,,0.2868999181863772,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347516_5556-cutout.fits,-1.7807981874280014
4116,E:/GZ-DESI/images/major-dist\347517_6069-cutout.fits,347517_6069,327.3162410678069,2.870831507700777,,2.026541160850208,,,0.49335859463180615,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347517_6069-cutout.fits,-1.7999719459023933
4117,E:/GZ-DESI/images/major-dist\347521_829-cutout.fits,347521_829,328.2921717551551,2.6592329780767145,,1.961217063452044,,,0.41868539661700294,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347521_829-cutout.fits,-1.6271255326997693
4118,E:/GZ-DESI/images/major-dist\347531_1393-cutout.fits,347531_1393,330.91443046078024,2.6921136065216618,,3.5601088416017803,,,0.5006342977634772,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347531_1393-cutout.fits,-1.6253260635885294
4119,E:/GZ-DESI/images/major-dist\347564_234-cutout.fits,347564_234,339.1284027507077,2.6368455169831373,,2.1854457345602945,,,0.43262112579122547,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347564_234-cutout.fits,-1.684672052029202
4120,E:/GZ-DESI/images/major-dist\347570_1663-cutout.fits,347570_1663,340.57895783524083,2.720605719543601,,2.801939172789311,,,0.35642531396025945,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347570_1663-cutout.fits,-1.7278048413956195
4121,E:/GZ-DESI/images/major-dist\347604_2729-cutout.fits,347604_2729,349.0817905312709,2.8065535729567923,,2.303554202636621,,,0.34275841429205434,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347604_2729-cutout.fits,-1.6127881577099943
4122,E:/GZ-DESI/images/major-dist\347605_45-cutout.fits,347605_45,349.3472115167122,2.6274431410253856,,2.6460737061261925,,,0.298002930130607,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347605_45-cutout.fits,-1.3539592506675588
4123,E:/GZ-DESI/images/major-dist\347607_2008-cutout.fits,347607_2008,349.99985139362946,2.746303482349927,,2.2686536513998625,,,0.30895391629283037,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347607_2008-cutout.fits,-1.6212868016330075
4124,E:/GZ-DESI/images/major-dist\347639_3804-cutout.fits,347639_3804,357.9494018408105,2.840866621734415,,1.8859416420099269,,,0.39437176673989227,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347639_3804-cutout.fits,-1.553755380032914
4125,E:/GZ-DESI/images/major-dist\347650_226-cutout.fits,347650_226,0.5014095816382023,2.8881819491932315,,8.177530324340964,,,0.6461391071195116,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347650_226-cutout.fits,-1.8957953179034526
4126,E:/GZ-DESI/images/major-dist\347650_238-cutout.fits,347650_238,0.5044658186014461,2.8905981397715266,,3.869579555109011,,,0.4105525628807826,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347650_238-cutout.fits,-1.6681427332778707
4127,E:/GZ-DESI/images/major-dist\347650_6150-cutout.fits,347650_6150,0.6433382865205983,3.1131905184064084,,1.940746642002897,,,0.5027443158294697,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347650_6150-cutout.fits,-1.6688001979851739
4128,E:/GZ-DESI/images/major-dist\347650_6151-cutout.fits,347650_6151,0.6434656911477863,3.1133996032535967,,2.0496228368100766,,,0.5159879158787736,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347650_6151-cutout.fits,-1.7687725988177276
4129,E:/GZ-DESI/images/major-dist\347669_2904-cutout.fits,347669_2904,5.458752086659051,3.000644299988477,,4.893548743888681,,,0.1928993214704308,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347669_2904-cutout.fits,-0.5288118680191471
4130,E:/GZ-DESI/images/major-dist\347669_2920-cutout.fits,347669_2920,5.462073002984898,2.9981440767365832,,3.369961501461822,,,0.5470427705366598,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347669_2920-cutout.fits,-1.5296991940090994
4131,E:/GZ-DESI/images/major-dist\347684_1537-cutout.fits,347684_1537,9.025505296123876,2.924839194389357,,3.0314526206229133,,,0.45725280194250295,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347684_1537-cutout.fits,-1.9510924120252022
4132,E:/GZ-DESI/images/major-dist\347685_2595-cutout.fits,347685_2595,9.49464541341594,2.9694984524825467,,2.595284654297331,,,0.41601417850511857,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347685_2595-cutout.fits,-1.6956389661574367
4133,E:/GZ-DESI/images/major-dist\347716_2306-cutout.fits,347716_2306,17.215451101671757,2.94304182413316,,3.217083247033937,,,0.3430858680653012,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347716_2306-cutout.fits,-2.0656072804532544
4134,E:/GZ-DESI/images/major-dist\347749_3065-cutout.fits,347749_3065,25.43434551618252,2.9846089039406496,,1.3139348065943892,,,0.40887925130522446,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/347749_3065-cutout.fits,-1.514148048464421
